year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,12,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",38.00,6.00,0.00,0.00,3.94,0.00,2.06,1.00,0.00,196.00,0.00,0.00,119.00,0.00,77.00
2025,12,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",77.00,28.00,12.72,0.12,8.51,0.00,6.66,4.00,0.00,1569.00,565.00,10.00,409.00,0.00,585.00
2025,12,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",237.00,89.00,30.48,0.24,18.30,0.00,39.98,6.00,1.00,8926.00,4176.00,15.00,965.00,0.00,3770.00
2025,12,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",231.00,68.00,17.48,0.00,14.87,0.00,35.64,4.00,0.00,5767.00,1861.00,0.00,881.00,0.00,3025.00
2025,12,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",83.00,13.00,5.03,1.28,1.37,0.00,5.32,0.00,0.00,611.00,239.00,52.00,36.00,0.00,284.00
2025,12,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1731.00,460.00,110.88,9.58,148.64,0.00,190.90,22.00,8.00,32485.00,8830.00,1338.00,7002.00,0.00,15315.00
2025,12,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",807.00,214.00,60.06,3.25,66.67,0.00,84.02,27.00,1.00,18074.00,5575.00,1062.00,2799.00,0.00,8638.00
2025,12,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",261.00,66.00,23.31,1.03,14.59,0.00,27.07,3.00,0.00,4474.00,1573.00,26.00,750.00,0.00,2125.00
2025,12,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.00,45.00,12.21,0.24,11.59,0.00,20.96,4.00,0.00,4502.00,1021.00,40.00,1048.00,0.00,2393.00
2025,12,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",302.00,110.00,31.43,1.00,30.04,0.00,47.53,10.00,0.00,12441.00,3056.00,35.00,1729.00,0.00,7621.00
2025,12,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",121.00,42.00,14.10,0.00,11.46,0.00,16.44,1.00,0.00,3086.00,1182.00,0.00,718.00,0.00,1186.00
2025,12,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",362.00,105.00,32.17,0.40,22.21,0.00,50.22,1.00,0.00,6551.00,2213.00,9.00,929.00,0.00,3400.00
2025,12,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",307.00,80.00,30.73,1.60,19.83,0.00,27.84,12.00,0.00,5844.00,1968.00,100.00,1153.00,0.00,2623.00
2025,12,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",953.00,248.00,77.18,2.48,34.29,0.00,134.05,28.00,0.00,23797.00,8520.00,220.00,1629.00,0.00,13428.00
2025,12,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",481.00,105.00,40.35,0.09,20.09,0.00,44.48,14.00,1.00,6448.00,2652.00,8.00,985.00,0.00,2803.00
2025,12,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",218.00,90.00,22.45,0.36,39.20,0.00,27.99,20.00,2.00,7202.00,1280.00,33.00,3598.00,0.00,2291.00
2025,12,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1427.00,457.00,134.56,6.57,87.18,0.00,228.70,28.00,1.00,46051.00,14891.00,738.00,6520.00,0.00,23902.00
2025,12,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",154.00,55.00,16.64,0.23,9.27,0.00,28.86,2.00,1.00,5582.00,1206.00,8.00,353.00,0.00,4015.00
2025,12,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",392.00,126.00,37.04,2.89,29.69,0.00,56.38,16.00,0.00,10402.00,2866.00,127.00,1800.00,0.00,5609.00
2025,12,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",86.00,25.00,7.31,0.00,11.08,0.00,6.61,2.00,0.00,1509.00,379.00,0.00,738.00,0.00,392.00
2025,12,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",330.00,131.00,33.40,0.35,33.27,0.00,63.97,16.00,1.00,16332.00,4331.00,50.00,2344.00,0.00,9607.00
2025,12,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",738.00,284.00,71.59,2.19,51.83,0.00,158.39,28.00,0.00,29896.00,7289.00,1102.00,2599.00,0.00,18906.00
2025,12,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",600.00,129.00,36.71,0.38,31.37,0.00,60.55,8.00,0.00,10158.00,2430.00,23.00,1272.00,0.00,6433.00
2025,12,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",176.00,54.00,14.79,0.75,17.94,0.00,20.52,1.00,1.00,3745.00,1155.00,12.00,1056.00,0.00,1522.00
2025,12,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",118.00,43.00,13.15,0.00,10.65,0.00,19.20,4.00,0.00,2766.00,738.00,0.00,574.00,0.00,1454.00
2025,12,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",260.00,81.00,18.12,1.00,38.17,0.00,23.71,8.00,0.00,7095.00,2021.00,42.00,3054.00,0.00,1978.00
2025,12,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",289.00,50.00,17.60,2.08,9.81,0.00,20.51,8.00,0.00,2924.00,928.00,42.00,324.00,0.00,1630.00
2025,12,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",503.00,155.00,44.81,2.80,43.57,0.00,63.82,14.00,2.00,14630.00,4369.00,223.00,2708.00,0.00,7330.00
2025,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",63.00,18.00,2.37,2.58,5.82,0.00,7.22,2.00,0.00,1261.00,96.00,240.00,340.00,0.00,585.00
2025,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",184.00,78.00,14.76,4.16,24.48,0.70,33.90,1.00,0.00,7628.00,1750.00,605.00,1023.00,162.00,4088.00
2025,12,G4,Allegiant Air,BOS,"Boston, MA: Logan International",50.00,7.00,2.51,1.00,3.38,0.11,0.00,0.00,0.00,424.00,74.00,231.00,113.00,6.00,0.00
2025,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",18.00,6.00,0.01,0.00,3.18,0.00,2.80,0.00,0.00,311.00,1.00,0.00,162.00,0.00,148.00
2025,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",71.00,11.00,0.56,1.00,9.44,0.00,0.00,0.00,0.00,1071.00,29.00,21.00,1021.00,0.00,0.00
2025,12,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",431.00,221.00,41.74,7.03,62.47,0.46,109.30,4.00,0.00,17515.00,4609.00,632.00,3378.00,22.00,8874.00
2025,12,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",54.00,12.00,4.20,0.23,2.37,0.00,5.20,0.00,0.00,1635.00,1036.00,20.00,188.00,0.00,391.00
2025,12,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",717.00,157.00,30.25,14.96,52.21,1.15,58.43,2.00,1.00,16875.00,6054.00,3001.00,2505.00,40.00,5275.00
2025,12,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",18.00,6.00,1.00,1.08,3.92,0.00,0.00,0.00,0.00,493.00,74.00,300.00,119.00,0.00,0.00
2025,12,G4,Allegiant Air,MCO,"Orlando, FL: Orlando International",27.00,10.00,1.00,1.13,4.54,0.00,3.33,0.00,1.00,488.00,16.00,45.00,282.00,0.00,145.00
2025,12,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",15.00,2.00,0.81,0.00,1.19,0.00,0.00,0.00,0.00,36.00,17.00,0.00,19.00,0.00,0.00
2025,12,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",34.00,9.00,2.35,0.92,3.06,0.00,2.68,0.00,0.00,645.00,146.00,206.00,122.00,0.00,171.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",6.00,2.00,0.96,0.00,0.27,0.00,0.77,0.00,0.00,80.00,36.00,0.00,8.00,0.00,36.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",223.00,85.00,12.77,0.50,27.64,0.00,44.09,9.00,2.00,7500.00,1430.00,53.00,1477.00,0.00,4540.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,10.00,3.10,0.00,2.52,0.00,4.38,0.00,0.00,814.00,232.00,0.00,101.00,0.00,481.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",860.00,354.00,48.44,4.46,139.71,0.00,161.38,41.00,1.00,36008.00,5796.00,1412.00,8437.00,0.00,20363.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",719.00,283.00,53.52,5.90,80.00,0.00,143.58,6.00,0.00,31761.00,5101.00,1700.00,5068.00,0.00,19892.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",2004.00,770.00,145.05,10.15,229.10,0.00,385.69,60.00,7.00,93858.00,17071.00,2489.00,18486.00,0.00,55812.00
2025,12,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",59.00,19.00,1.34,0.00,3.28,0.00,14.38,0.00,0.00,2124.00,218.00,0.00,131.00,0.00,1775.00
2025,12,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,11.00,4.95,1.00,0.00,0.00,5.05,0.00,0.00,655.00,338.00,34.00,0.00,0.00,283.00
2025,12,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",141.00,61.00,44.27,1.79,0.00,0.00,14.94,1.00,0.00,2961.00,2008.00,43.00,0.00,0.00,910.00
2025,12,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",200.00,89.00,64.61,2.42,0.00,0.11,21.86,6.00,0.00,6312.00,4543.00,62.00,0.00,7.00,1700.00
2025,12,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,18.00,13.64,1.07,0.00,2.34,0.95,0.00,1.00,640.00,455.00,32.00,0.00,58.00,95.00
2025,12,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",79.00,37.00,34.23,1.32,0.00,0.15,1.30,1.00,0.00,3090.00,2954.00,65.00,0.00,7.00,64.00
2025,12,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",150.00,57.00,48.06,0.00,0.00,0.00,8.94,1.00,1.00,8405.00,7908.00,0.00,0.00,0.00,497.00
2025,12,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",86.00,23.00,17.00,0.86,0.33,0.00,4.81,6.00,0.00,789.00,622.00,24.00,8.00,0.00,135.00
2025,12,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.00,7.00,5.08,0.00,0.00,0.00,1.92,0.00,0.00,807.00,367.00,0.00,0.00,0.00,440.00
2025,12,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",129.00,26.00,5.44,2.12,6.02,0.94,11.48,2.00,0.00,1647.00,290.00,104.00,410.00,31.00,812.00
2025,12,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",153.00,41.00,4.58,3.87,11.56,0.00,20.99,1.00,0.00,2096.00,184.00,324.00,455.00,0.00,1133.00
2025,12,MQ,Envoy Air,BOS,"Boston, MA: Logan International",114.00,28.00,3.88,1.60,13.38,0.00,9.14,1.00,0.00,1792.00,275.00,155.00,805.00,0.00,557.00
2025,12,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",122.00,38.00,4.78,3.77,10.38,0.00,19.07,1.00,0.00,2199.00,246.00,286.00,480.00,0.00,1187.00
2025,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",466.00,64.00,9.60,5.55,22.69,0.00,26.16,3.00,1.00,2273.00,350.00,234.00,628.00,0.00,1061.00
2025,12,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",424.00,107.00,17.44,3.25,50.28,1.00,35.03,17.00,0.00,5469.00,1040.00,159.00,1784.00,27.00,2459.00
2025,12,MQ,Envoy Air,DEN,"Denver, CO: Denver International",39.00,11.00,3.57,1.28,2.86,0.00,3.30,0.00,0.00,467.00,141.00,108.00,83.00,0.00,135.00
2025,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4851.00,780.00,174.39,50.69,210.61,1.37,342.94,28.00,3.00,50686.00,13662.00,5733.00,7644.00,50.00,23597.00
2025,12,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,9.00,0.20,1.24,2.02,0.00,5.54,1.00,0.00,475.00,9.00,129.00,98.00,0.00,239.00
2025,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",66.00,18.00,1.77,2.70,5.68,0.00,7.85,5.00,0.00,1151.00,69.00,221.00,340.00,0.00,521.00
2025,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",109.00,18.00,7.32,1.00,3.92,0.00,5.77,0.00,0.00,551.00,212.00,37.00,69.00,0.00,233.00
2025,12,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00
2025,12,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1514.00,298.00,84.55,12.36,88.81,1.22,111.05,14.00,0.00,16277.00,4398.00,1109.00,3571.00,81.00,7118.00
2025,12,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",97.00,37.00,3.57,5.37,11.10,0.00,16.95,4.00,0.00,3351.00,151.00,954.00,687.00,0.00,1559.00
2025,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",4401.00,1485.00,214.50,64.74,537.43,1.94,666.39,168.00,3.00,122436.00,22304.00,7741.00,33542.00,63.00,58786.00
2025,12,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",975.00,133.00,32.17,4.77,32.42,2.65,60.99,4.00,1.00,7317.00,1947.00,295.00,891.00,88.00,4096.00
2025,12,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",39.00,4.00,0.92,0.00,0.00,0.00,3.08,0.00,1.00,223.00,37.00,0.00,0.00,0.00,186.00
2025,12,MQ,Envoy Air,SFO,"San Francisco, CA: San Francisco International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",8.00,3.00,1.32,0.00,0.88,0.00,0.81,0.00,0.00,107.00,64.00,0.00,22.00,0.00,21.00
2025,12,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",116.00,27.00,7.91,0.00,7.48,0.00,11.61,1.00,0.00,995.00,311.00,0.00,247.00,0.00,437.00
2025,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",490.00,159.00,64.13,0.10,51.86,1.71,41.20,12.00,1.00,10758.00,4907.00,20.00,3094.00,42.00,2695.00
2025,12,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",107.00,44.00,11.36,2.07,18.14,2.25,10.18,5.00,1.00,2751.00,604.00,343.00,1144.00,114.00,546.00
2025,12,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",174.00,76.00,29.45,0.00,20.62,0.00,25.92,8.00,0.00,5411.00,1779.00,0.00,1457.00,0.00,2175.00
2025,12,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",125.00,30.00,9.46,0.00,9.12,0.00,11.41,0.00,1.00,1849.00,582.00,0.00,464.00,0.00,803.00
2025,12,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",245.00,77.00,41.14,1.00,10.41,0.50,23.95,4.00,0.00,5487.00,2764.00,19.00,752.00,86.00,1866.00
2025,12,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",247.00,94.00,29.90,0.78,35.52,0.13,27.67,10.00,0.00,7412.00,2293.00,191.00,2439.00,6.00,2483.00
2025,12,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",418.00,121.00,39.63,0.19,46.88,0.93,33.37,7.00,0.00,8304.00,3186.00,25.00,2456.00,56.00,2581.00
2025,12,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",732.00,257.00,80.30,0.84,83.30,2.14,90.41,27.00,0.00,20879.00,6053.00,67.00,6630.00,61.00,8068.00
2025,12,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",790.00,275.00,68.81,0.75,128.32,0.25,76.87,60.00,1.00,21375.00,4818.00,107.00,9605.00,4.00,6841.00
2025,12,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1845.00,648.00,152.63,13.62,285.87,6.54,189.33,61.00,0.00,49585.00,12161.00,1178.00,20216.00,297.00,15733.00
2025,12,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",520.00,158.00,56.25,2.42,54.59,0.08,44.66,11.00,1.00,11148.00,4205.00,80.00,3323.00,16.00,3524.00
2025,12,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",508.00,92.00,24.05,1.72,28.84,0.59,36.81,9.00,0.00,6601.00,1710.00,251.00,1698.00,17.00,2925.00
2025,12,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",347.00,93.00,32.08,1.16,22.06,2.72,34.99,15.00,2.00,8447.00,3421.00,21.00,1661.00,97.00,3247.00
2025,12,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",554.00,211.00,68.81,2.58,98.19,0.32,41.09,35.00,3.00,17379.00,4913.00,324.00,8837.00,20.00,3285.00
2025,12,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1289.00,371.00,111.90,9.08,141.21,3.79,105.01,46.00,2.00,34421.00,10069.00,986.00,13565.00,126.00,9675.00
2025,12,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",363.00,116.00,26.72,0.42,44.80,0.13,43.92,22.00,1.00,9484.00,2777.00,15.00,3440.00,12.00,3240.00
2025,12,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,115.00,0.00,0.00
2025,12,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",429.00,175.00,49.05,1.00,76.41,0.55,48.00,24.00,0.00,14578.00,4471.00,26.00,4959.00,12.00,5110.00
2025,12,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",180.00,51.00,18.58,0.00,16.14,0.01,16.27,4.00,1.00,3756.00,1240.00,0.00,1296.00,1.00,1219.00
2025,12,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21.00,4.00,1.07,0.00,1.02,0.00,1.91,1.00,0.00,603.00,117.00,0.00,25.00,0.00,461.00
2025,12,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",281.00,89.00,23.56,2.10,32.27,0.75,30.32,5.00,0.00,6296.00,2310.00,126.00,1794.00,71.00,1995.00
2025,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",275.00,92.00,21.32,4.63,21.54,0.04,44.47,12.00,1.00,6430.00,1136.00,728.00,938.00,4.00,3624.00
2025,12,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",15.00,7.00,0.88,0.00,1.03,0.00,5.08,0.00,0.00,248.00,41.00,0.00,17.00,0.00,190.00
2025,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",152.00,68.00,13.59,2.96,15.11,0.64,35.70,2.00,0.00,6415.00,1115.00,1070.00,718.00,67.00,3445.00
2025,12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,0.00,21.00,1.00,0.00,0.00,0.00,20.00
2025,12,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",3365.00,936.00,208.65,42.98,139.88,2.00,542.49,83.00,7.00,100071.00,34329.00,7911.00,6710.00,89.00,51032.00
2025,12,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3153.00,1173.00,180.67,32.48,332.84,2.14,624.87,155.00,4.00,129706.00,32759.00,8400.00,18356.00,57.00,70134.00
2025,12,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2065.00,596.00,131.94,17.43,79.87,2.37,364.39,37.00,3.00,69593.00,23489.00,2375.00,3648.00,70.00,40011.00
2025,12,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",201.00,82.00,15.32,3.33,17.32,0.00,46.03,8.00,0.00,8355.00,1731.00,894.00,945.00,0.00,4785.00
2025,12,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",90.00,37.00,12.87,0.71,4.12,0.00,19.29,0.00,0.00,2001.00,573.00,15.00,207.00,0.00,1206.00
2025,12,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",9.00,4.00,2.52,0.00,0.55,0.00,0.93,0.00,0.00,250.00,111.00,0.00,11.00,0.00,128.00
2025,12,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",113.00,44.00,9.88,3.46,11.22,1.00,18.43,8.00,0.00,3577.00,728.00,424.00,573.00,52.00,1800.00
2025,12,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",358.00,163.00,32.00,3.95,47.50,0.00,79.55,26.00,1.00,20990.00,4631.00,2617.00,3025.00,0.00,10717.00
2025,12,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1361.00,409.00,89.95,8.23,78.52,1.83,230.47,66.00,0.00,39559.00,10123.00,977.00,3293.00,159.00,25007.00
2025,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",563.00,150.00,93.40,31.10,25.49,0.00,0.00,9.00,4.00,18706.00,12842.00,4311.00,1553.00,0.00,0.00
2025,12,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",608.00,132.00,73.97,20.10,15.97,0.00,21.96,4.00,0.00,14316.00,8219.00,1963.00,1285.00,0.00,2849.00
2025,12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",244.00,105.00,51.78,21.08,19.80,0.00,12.33,4.00,0.00,10388.00,4259.00,3150.00,1654.00,0.00,1325.00
2025,12,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",90.00,19.00,9.97,5.96,1.19,0.00,1.88,1.00,0.00,2406.00,1707.00,592.00,43.00,0.00,64.00
2025,12,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",15.00,6.00,3.22,0.00,1.78,0.00,1.00,1.00,0.00,340.00,199.00,0.00,112.00,0.00,29.00
2025,12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6238.00,1402.00,559.07,130.29,369.58,4.10,338.96,64.00,18.00,149197.00,58591.00,19063.00,32397.00,92.00,39054.00
2025,12,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1812.00,357.00,216.60,40.13,36.92,3.23,60.13,7.00,4.00,39452.00,24731.00,8034.00,2609.00,209.00,3869.00
2025,12,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2265.00,916.00,510.62,256.40,125.10,2.37,21.51,84.00,0.00,124552.00,78051.00,30900.00,12350.00,133.00,3118.00
2025,12,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",167.00,68.00,39.66,11.79,10.82,0.00,5.74,9.00,0.00,8271.00,3544.00,1715.00,836.00,0.00,2176.00
2025,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1076.00,245.00,95.46,9.32,42.07,0.00,98.15,6.00,3.00,33692.00,13948.00,737.00,4923.00,0.00,14084.00
2025,12,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",367.00,68.00,23.03,9.56,10.40,0.00,25.01,3.00,0.00,4901.00,2069.00,650.00,473.00,0.00,1709.00
2025,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3399.00,599.00,334.09,55.03,103.99,0.73,105.16,31.00,3.00,55215.00,30439.00,5977.00,8050.00,36.00,10713.00
2025,12,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",89.00,39.00,19.41,7.95,11.65,0.00,0.00,3.00,1.00,3855.00,2240.00,589.00,1026.00,0.00,0.00
